EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
2,SAINT,SDSS,0.003,1,OOB,0.9901999664306641,0.3200669860839844
3,SAINT,SDSS,0.003,1,OOB,0.9914499664306641,0.3055540084838867
4,SAINT,SDSS,0.003,1,OOB,0.9907499694824219,0.16343845367431642
0,SAINT,SDSS,0.004,1,OOB,0.9900999450683594,0.3003070068359375
1,SAINT,SDSS,0.004,1,OOB,0.9920999908447266,0.040580520629882814
2,SAINT,SDSS,0.004,1,OOB,0.9901999664306641,0.19977672576904296
3,SAINT,SDSS,0.004,1,OOB,0.9913999938964844,0.40686573028564454
4,SAINT,SDSS,0.004,1,OOB,0.9905500030517578,0.22015071868896485
0,SAINT,SDSS,0.005,1,OOB,0.9905500030517578,0.39916271209716797
1,SAINT,SDSS,0.005,1,OOB,0.9911499786376953,0.009321797490119934
2,SAINT,SDSS,0.005,1,OOB,0.9904499816894531,0.14133407592773437
3,SAINT,SDSS,0.005,1,OOB,0.99125,0.2037957000732422
4,SAINT,SDSS,0.005,1,OOB,0.9909500122070313,0.56114990234375
0,SAINT,SDSS,0.01,1,OOB,0.9908499908447266,0.3233603286743164
1,SAINT,SDSS,0.01,1,OOB,0.9918499755859375,0.3277700424194336
2,SAINT,SDSS,0.01,1,OOB,0.9903999328613281,0.711694107055664
3,SAINT,SDSS,0.01,1,OOB,0.9914999389648438,0.2353893280029297
4,SAINT,SDSS,0.01,1,OOB,0.9904499816894531,0.32252304077148436
0,SAINT,SDSS,0.03,1,OOB,0.9898999786376953,0.5536143112182618
1,SAINT,SDSS,0.03,1,OOB,0.9917999267578125,0.6176388168334961
2,SAINT,SDSS,0.03,1,OOB,0.9903999328613281,0.6679876708984375
3,SAINT,SDSS,0.03,1,OOB,0.9910999298095703,0.5910689163208008
4,SAINT,SDSS,0.03,1,OOB,0.9906999206542969,0.31308958053588865
0,SAINT,SDSS,0.0,3,OOB,0.9895500183105469,0.0013396595418453216
1,SAINT,SDSS,0.0,3,OOB,0.9913999938964844,0.0020094893872737883
2,SAINT,SDSS,0.0,3,OOB,0.9907499694824219,0.003014234006404877
3,SAINT,SDSS,0.0,3,OOB,0.9906500244140625,0.0016187553107738495
4,SAINT,SDSS,0.0,3,OOB,0.9912999725341797,0.0018420317769050599
0,SAINT,SDSS,0.0001,3,OOB,0.9898500061035156,0.30438180923461916
1,SAINT,SDSS,0.0001,3,OOB,0.9925999450683594,0.23868267059326173
2,SAINT,SDSS,0.0001,3,OOB,0.9903499603271484,0.03326820850372315
3,SAINT,SDSS,0.0001,3,OOB,0.9911499786376953,0.5414457321166992
4,SAINT,SDSS,0.0001,3,OOB,0.9908499908447266,0.05286072731018066
0,SAINT,SDSS,0.0005,3,OOB,0.9907999420166016,0.1065029239654541
1,SAINT,SDSS,0.0005,3,OOB,0.9923500061035156,0.2772536849975586
2,SAINT,SDSS,0.0005,3,OOB,0.9896499633789062,0.053642196655273436
3,SAINT,SDSS,0.0005,3,OOB,0.9907999420166016,0.3723136901855469
4,SAINT,SDSS,0.0005,3,OOB,0.9892999267578125,0.753167724609375
0,SAINT,SDSS,0.001,3,OOB,0.9904499816894531,0.22428133010864257
1,SAINT,SDSS,0.001,3,OOB,0.9923999786376954,0.15367010116577148
2,SAINT,SDSS,0.001,3,OOB,0.9910499572753906,0.2972927665710449
3,SAINT,SDSS,0.001,3,OOB,0.9910999298095703,0.27697458267211916
4,SAINT,SDSS,0.001,3,OOB,0.9913500213623047,0.3165503692626953
0,SAINT,SDSS,0.002,3,OOB,0.9897999572753906,0.594250602722168
1,SAINT,SDSS,0.002,3,OOB,0.9919499969482422,0.5396037292480469
2,SAINT,SDSS,0.002,3,OOB,0.9899500274658203,0.8228858947753906
3,SAINT,SDSS,0.002,3,OOB,0.990999984741211,0.6046329879760742
4,SAINT,SDSS,0.002,3,OOB,0.9907999420166016,0.5268210601806641
0,SAINT,SDSS,0.003,3,OOB,0.9904499816894531,0.48411945343017576
1,SAINT,SDSS,0.003,3,OOB,0.9918999481201172,0.3608149719238281
2,SAINT,SDSS,0.003,3,OOB,0.9904499816894531,0.7752162933349609
